geoid,zero_vehicle_rate,renter_occupied_rate
48201453502,0.016144349477682812,0.42450142450142453
48201453800,0.19051959890610756,0.325432999088423
48201521701,0.04719600222098834,0.9789006107717935
48201532004,0.2534246575342466,0.8671232876712329
48201211600,0.2073170731707317,0.42401500938086306
48201221000,0.099609375,0.61328125
48201230700,0.13494191242180517,0.6648793565683646
48201233600,0.18758620689655173,0.33379310344827584
48201310900,0.12255965292841649,0.5976138828633406
48201311600,0.12774725274725274,0.9972527472527473
48201313801,0.35,0.6777777777777778
48201314301,0.38537970191625265,0.9496096522356281
48201314401,0.151673640167364,0.8880753138075314
48201331602,0.028618152085036794,0.5502861815208504
48201421101,0.14342105263157895,0.8967105263157895
48201431901,0.04429967426710098,0.7407166123778501
48201432200,0.08923742563547864,0.5878853434288804
48201432705,0.31820931639443434,0.9685420447670902
48201432803,0.10008703220191471,0.8337684943429069
48201432903,0.19808743169398907,0.8237704918032787
48201433007,0.21468926553672316,0.9736346516007532
48201433202,0.05779889152810768,0.5281076801266825
48201433400,0.24131944444444445,0.7106481481481481
48201433601,0.15137180700094607,0.8751182592242195
48201450301,0.03377110694183865,0.6425891181988743
48201451005,0.3196644920782852,1.0
48201451502,0.10225763612217796,0.7397078353253652
48201452204,0.13040181956027294,0.9211523881728583
48201452401,0.0,0.45482866043613707
48201452502,0.11118170266836086,0.49555273189326554
48201454305,0.011928429423459244,0.7581179589131876
48201520502,0.049939098660170524,0.8081607795371498
48201521401,0.061224489795918366,1.0
48201521402,0.06237424547283702,0.6126760563380281
48201522202,0.07315112540192927,0.6141479099678456
48201522302,0.017496635262449527,0.8506056527590848
48201532502,0.01854974704890388,0.25744800449690836
48201533200,0.23905723905723905,0.5804713804713805
48201540200,0.041294642857142856,0.4497767857142857
48201211301,0.28125,0.5883620689655172
48201222000,0.01675977653631285,0.3649906890130354
48201222702,0.07859078590785908,0.9214092140921409
48201230800,0.07151370679380215,0.3218116805721097
48201231300,0.1435670900055218,0.4732192159028161
48201310500,0.11748633879781421,0.4262295081967213
48201311001,0.14005876591576885,0.4005876591576885
48201313902,0.024793388429752067,0.8016528925619835
48201321800,0.034812880765883375,0.26370757180156656
48201330301,0.03728967712596635,0.1250568440200091
48201330302,0.10025380710659898,0.15291878172588833
48201331502,0.12731572723689397,0.35672053606621995
48201333302,0.0967741935483871,0.46725317693059626
48201421204,0.19259818731117825,1.0
48201421301,0.33275862068965517,0.9793103448275862
48201421401,0.2812971342383107,1.0
48201421402,0.14580031695721077,0.9786053882725833
48201421403,0.2334235453315291,0.8281461434370772
48201421501,0.21494661921708186,0.8918149466192171
48201422406,0.14168937329700274,0.695731153496821
48201422501,0.08665269042627533,0.8155136268343816
48201423402,0.00837404047452896,0.2903000697836706
48201431102,0.25922421948912017,0.8349101229895932
48201433503,0.08633093525179857,1.0
48201433504,0.24283154121863798,0.9363799283154122
48201440101,0.22860635696821516,0.9718826405867971
48201450401,0.04007455731593663,0.8508853681267474
48201450803,0.11028500619578686,0.5297397769516728
48201450804,0.010676156583629894,0.9857651245551602
48201452202,0.1444509688784498,0.9412800939518496
48201453601,0.061052631578947365,0.4694736842105263
48201454600,0.041837198726693954,0.758981355161437
48201521000,0.18045112781954886,0.6754385964912281
48201521100,0.048582995951417005,0.8016194331983806
48201521300,0.10071942446043165,0.3281374900079936
48201211302,0.26437768240343346,0.7030042918454935
48201221200,0.017207147584381206,0.26538716082064856
48201230500,0.05352986811481769,0.27773467804499613
48201230600,0.06,0.33263157894736844
48201231400,0.08214016578749057,0.1733232856066315
48201241503,0.1358695652173913,0.5421195652173914
48201310800,0.17552334943639292,0.6690821256038647
48201311502,0.09248554913294797,0.5048169556840078
48201311701,0.08432708688245315,0.5996592844974447
48201313000,0.1199411331861663,0.6467991169977925
48201313201,0.4002433090024331,0.5924574209245742
48201314302,0.3614457831325301,0.9253012048192771
48201320700,0.16835699797160245,0.7281947261663286
48201320901,0.10762331838565023,0.5192825112107623
48201321002,0.13489409141583056,0.3171683389074693
48201330200,0.04801536491677337,0.46286811779769527
48201340101,0.05125,0.93875
48201341303,0.04087193460490463,0.47520435967302455
48201350803,0.04574243490499648,0.5791695988740324
48201413301,0.23857868020304568,0.8189509306260575
48201420100,0.18081857055589493,0.7721441661576054
48201421203,0.1671794871794872,1.0
48201421205,0.34624413145539906,1.0
48201421502,0.21636876763875823,0.9209783631232361
48201422304,0.12692307692307692,0.635576923076923
48201422502,0.025052192066805846,0.7139874739039666
48201422701,0.02749551703526599,0.4997011356843993
48201423304,0.14650145772594753,0.46574344023323616
48201431205,0.1660457690260777,1.0
48201432502,0.16084788029925187,0.6708229426433915
48201432805,0.3010204081632653,0.9783163265306123
48201433505,0.18242343541944075,0.9374167776298269
48201451100,0.15708812260536398,0.4367816091954023
48201452402,0.07828894269572235,0.43341404358353514
48201520400,0.192831541218638,0.8136200716845878
48201210500,0.15010351966873706,0.4979296066252588
48201211200,0.25621414913957935,0.6319311663479924
